user_id,age,gender,country,education,job_title,years_experience
1400,22-24,Man,Kenya,Bachelor’s degree,Student,3-5 years
1401,30-34,Man,United States of America,Bachelor’s degree,Software Engineer,1-3 years
1402,22-24,Man,India,Master’s degree,Student,1-3 years
1403,50-54,Man,South Africa,Master’s degree,Software Engineer,5-10 years
1404,25-29,Man,France,Master’s degree,Business Analyst,3-5 years
1405,30-34,Man,Austria,Doctoral degree,Data Scientist,5-10 years
1406,25-29,Man,India,Master’s degree,Program/Project Manager,3-5 years
1407,40-44,Man,China,Master’s degree,Product Manager,10-20 years
1408,30-34,Man,Sweden,No formal education past high school,Other,1-3 years
1409,45-49,Man,Canada,Bachelor’s degree,Currently not employed,20+ years
1410,18-21,Man,Viet Nam,I prefer not to answer,Student,1-3 years
1411,25-29,Man,Japan,Master’s degree,Data Scientist,1-3 years
1412,25-29,Woman,Morocco,Master’s degree,Statistician,1-3 years
1413,18-21,Man,India,Bachelor’s degree,Student,3-5 years
1414,30-34,Man,Brazil,Doctoral degree,Data Scientist,10-20 years
1415,22-24,Man,Brazil,Bachelor’s degree,Data Analyst,1-3 years
1416,25-29,Man,Japan,Master’s degree,Software Engineer,3-5 years
1417,18-21,Woman,Malaysia,Bachelor’s degree,Student,1-3 years
1418,18-21,Man,Spain,Bachelor’s degree,Student,1-3 years
1419,50-54,Man,Ireland,Doctoral degree,Other,< 1 years
1420,18-21,Man,India,Bachelor’s degree,Student,1-3 years
1421,40-44,Man,Ukraine,Master’s degree,Data Analyst,3-5 years
1422,18-21,Man,India,Bachelor’s degree,Student,1-3 years
1423,22-24,Woman,India,Master’s degree,Student,1-3 years
1424,22-24,Man,Mexico,Some college/university study without earning a bachelor’s degree,Student,1-3 years
1425,45-49,Man,Brazil,Master’s degree,Student,20+ years
1426,35-39,Man,"Iran, Islamic Republic of...",Master’s degree,Developer Relations/Advocacy,10-20 years
1427,45-49,Woman,India,Master’s degree,Other,5-10 years
1428,25-29,Woman,Pakistan,Bachelor’s degree,Other,1-3 years
1429,40-44,Man,Taiwan,Master’s degree,Machine Learning Engineer,10-20 years
1430,25-29,Woman,South Africa,Master’s degree,Student,3-5 years
1431,25-29,Man,India,Bachelor’s degree,Other,< 1 years
1432,25-29,Woman,Nigeria,Bachelor’s degree,Other,< 1 years
1433,18-21,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Student,1-3 years
1434,35-39,Man,Turkey,Master’s degree,Data Scientist,3-5 years
1435,22-24,Man,Other,Bachelor’s degree,Data Scientist,1-3 years
1436,30-34,Man,Austria,Bachelor’s degree,Software Engineer,10-20 years
1437,30-34,Man,Germany,Master’s degree,Research Scientist,5-10 years
1438,18-21,Man,India,Master’s degree,Student,< 1 years
1439,18-21,Man,Viet Nam,Bachelor’s degree,Student,< 1 years
1440,35-39,Man,Nigeria,Doctoral degree,Business Analyst,3-5 years
1441,50-54,Man,Hong Kong (S.A.R.),Master’s degree,Software Engineer,20+ years
1442,25-29,Woman,Other,Bachelor’s degree,Machine Learning Engineer,5-10 years
1443,35-39,Man,Ukraine,Bachelor’s degree,Software Engineer,10-20 years
1444,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years
1445,18-21,Woman,Malaysia,Bachelor’s degree,Student,< 1 years
1446,18-21,Man,India,Bachelor’s degree,Data Analyst,< 1 years
1447,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,< 1 years
1448,22-24,Man,Kenya,Bachelor’s degree,Student,1-3 years
1449,22-24,Man,Tunisia,Master’s degree,Machine Learning Engineer,1-3 years
1450,25-29,Man,Malaysia,Bachelor’s degree,Data Engineer,5-10 years
1451,25-29,Man,India,I prefer not to answer,Student,1-3 years
1452,45-49,Man,Japan,Master’s degree,Software Engineer,20+ years
1453,30-34,Man,Mexico,Master’s degree,Program/Project Manager,10-20 years
1454,18-21,Man,Indonesia,Bachelor’s degree,Machine Learning Engineer,1-3 years
1455,25-29,Woman,South Korea,Some college/university study without earning a bachelor’s degree,Data Scientist,< 1 years
1456,25-29,Man,India,Bachelor’s degree,Currently not employed,1-3 years
1457,18-21,Woman,India,Master’s degree,Data Scientist,1-3 years
1458,22-24,Man,China,Master’s degree,Student,1-3 years
1459,25-29,Woman,India,Bachelor’s degree,Currently not employed,1-3 years
1460,50-54,Man,Japan,No formal education past high school,Currently not employed,1-3 years
1461,25-29,Man,Spain,Master’s degree,Data Scientist,5-10 years
1462,18-21,Man,Nepal,Bachelor’s degree,Student,1-3 years
1463,25-29,Man,Other,Master’s degree,Currently not employed,1-3 years
1464,25-29,Woman,India,Master’s degree,Data Scientist,< 1 years
1465,22-24,Man,India,Bachelor’s degree,Business Analyst,5-10 years
1466,25-29,Man,Austria,Master’s degree,Student,5-10 years
1467,25-29,Man,Belgium,Master’s degree,Data Scientist,5-10 years
1468,25-29,Man,Other,Bachelor’s degree,Data Scientist,5-10 years
1469,22-24,Woman,India,Bachelor’s degree,Currently not employed,1-3 years
1470,18-21,Man,Ukraine,Master’s degree,Student,1-3 years
1471,60-69,Man,United States of America,Doctoral degree,Statistician,20+ years
1472,22-24,Woman,India,Master’s degree,Data Analyst,1-3 years
1473,22-24,Man,Greece,Master’s degree,Machine Learning Engineer,5-10 years
1474,18-21,Woman,Nigeria,Bachelor’s degree,Student,3-5 years
1475,30-34,Man,South Korea,Some college/university study without earning a bachelor’s degree,Data Analyst,1-3 years
1476,35-39,Woman,Algeria,Doctoral degree,Research Scientist,1-3 years
1477,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,3-5 years
1478,22-24,Man,Belgium,Master’s degree,Machine Learning Engineer,1-3 years
1479,25-29,Man,Singapore,Bachelor’s degree,Data Analyst,1-3 years
1480,25-29,Man,Peru,Bachelor’s degree,Data Scientist,3-5 years
1481,18-21,Man,Viet Nam,Bachelor’s degree,Student,< 1 years
1482,22-24,Woman,Pakistan,Master’s degree,Data Analyst,< 1 years
1483,18-21,Man,India,Bachelor’s degree,Student,1-3 years
1484,30-34,Nonbinary,United States of America,Bachelor’s degree,Currently not employed,3-5 years
1485,35-39,Man,Australia,Bachelor’s degree,Business Analyst,1-3 years
1486,22-24,Woman,Saudi Arabia,Master’s degree,Student,< 1 years
1487,22-24,Man,Tunisia,Master’s degree,Currently not employed,5-10 years
1488,18-21,Man,India,Bachelor’s degree,Student,3-5 years
1489,45-49,Man,India,Master’s degree,Statistician,20+ years
1490,18-21,Woman,United States of America,Master’s degree,Student,1-3 years
1491,30-34,Man,India,Master’s degree,Product Manager,10-20 years
1492,22-24,Woman,India,Bachelor’s degree,Software Engineer,1-3 years
1493,25-29,Man,Kenya,Bachelor’s degree,Student,1-3 years
1494,22-24,Man,Brazil,Bachelor’s degree,Student,< 1 years
1495,25-29,Man,India,Bachelor’s degree,Machine Learning Engineer,3-5 years
1496,40-44,Man,United States of America,Master’s degree,Data Scientist,10-20 years
1497,22-24,Man,India,I prefer not to answer,Data Engineer,1-3 years
1498,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years
1499,25-29,Man,Indonesia,Bachelor’s degree,Other,1-3 years
1500,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,< 1 years
1501,50-54,Man,Chile,Doctoral degree,Research Scientist,I have never written code
1502,45-49,Man,Argentina,No formal education past high school,Program/Project Manager,20+ years
1503,30-34,Man,United States of America,Doctoral degree,Research Scientist,3-5 years
1504,60-69,Man,Japan,Doctoral degree,Currently not employed,5-10 years
1505,35-39,Man,Germany,Bachelor’s degree,Other,1-3 years
1506,25-29,Man,Spain,Master’s degree,Data Scientist,3-5 years
1507,22-24,Man,United States of America,Master’s degree,Student,3-5 years
1508,22-24,Man,Viet Nam,I prefer not to answer,DBA/Database Engineer,< 1 years
1509,18-21,Woman,Egypt,Bachelor’s degree,Software Engineer,1-3 years
1510,25-29,Man,Taiwan,Master’s degree,Student,< 1 years
1511,18-21,Man,Canada,Master’s degree,Statistician,10-20 years
1512,18-21,Man,Philippines,Bachelor’s degree,Student,< 1 years
1513,18-21,Woman,India,Bachelor’s degree,Student,3-5 years
1514,30-34,Man,France,Doctoral degree,Research Scientist,3-5 years
1515,50-54,Man,Thailand,I prefer not to answer,Program/Project Manager,10-20 years
1516,45-49,Woman,United States of America,Master’s degree,Statistician,20+ years
1517,22-24,Man,India,Master’s degree,Student,< 1 years
1518,22-24,Woman,China,Master’s degree,Student,3-5 years
1519,25-29,Woman,Canada,Bachelor’s degree,Data Engineer,3-5 years
1520,22-24,Woman,India,Bachelor’s degree,Currently not employed,< 1 years
1521,60-69,Man,Other,Doctoral degree,Business Analyst,1-3 years
1522,70+,Man,India,Doctoral degree,Research Scientist,20+ years
1523,22-24,Man,China,Some college/university study without earning a bachelor’s degree,Data Analyst,1-3 years
1524,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Student,1-3 years
1525,30-34,Man,Nigeria,Bachelor’s degree,Data Analyst,< 1 years
1526,35-39,Man,Turkey,Master’s degree,Business Analyst,3-5 years
1527,18-21,Woman,Germany,Master’s degree,Student,1-3 years
1528,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,3-5 years
1529,35-39,Man,Tunisia,Master’s degree,Data Engineer,3-5 years
1530,18-21,Man,Turkey,Bachelor’s degree,Research Scientist,3-5 years
1531,60-69,Man,France,Master’s degree,Data Scientist,1-3 years
1532,40-44,Man,India,Master’s degree,Other,< 1 years
1533,60-69,Man,Japan,Doctoral degree,Other,10-20 years
1534,22-24,Man,Egypt,Bachelor’s degree,Machine Learning Engineer,3-5 years
1535,22-24,Man,India,Master’s degree,Business Analyst,1-3 years
1536,35-39,Man,Bangladesh,Master’s degree,DBA/Database Engineer,10-20 years
1537,22-24,Man,India,Master’s degree,Currently not employed,< 1 years
1538,45-49,Man,Switzerland,Master’s degree,Other,20+ years
1539,55-59,Man,India,Doctoral degree,Research Scientist,20+ years
1540,18-21,Woman,India,Bachelor’s degree,Data Analyst,3-5 years
1541,25-29,Man,India,Master’s degree,Student,< 1 years
1542,30-34,Woman,Germany,Master’s degree,Data Analyst,< 1 years
1543,18-21,Man,Other,Master’s degree,Machine Learning Engineer,1-3 years
1544,35-39,Woman,Japan,Master’s degree,Data Engineer,10-20 years
1545,40-44,Man,Other,Master’s degree,Statistician,< 1 years
1546,45-49,Man,Pakistan,Doctoral degree,Research Scientist,10-20 years
1547,60-69,Man,United States of America,Master’s degree,Business Analyst,20+ years
1548,22-24,Woman,South Africa,Some college/university study without earning a bachelor’s degree,Student,< 1 years
1549,22-24,Man,India,Master’s degree,Software Engineer,< 1 years
1550,40-44,Man,Germany,Master’s degree,Data Scientist,5-10 years
1551,35-39,Man,India,Master’s degree,Program/Project Manager,I have never written code
1552,30-34,Man,Ghana,Doctoral degree,Student,3-5 years
1553,35-39,Man,Italy,I prefer not to answer,Student,< 1 years
1554,45-49,Man,Spain,Bachelor’s degree,Data Engineer,1-3 years
1555,35-39,Man,"Iran, Islamic Republic of...",Master’s degree,Data Scientist,1-3 years
1556,30-34,Man,Chile,Bachelor’s degree,Business Analyst,5-10 years
1557,30-34,Man,Viet Nam,Master’s degree,Currently not employed,3-5 years
1558,40-44,Man,Colombia,Bachelor’s degree,Data Scientist,< 1 years
1559,25-29,Man,Japan,Master’s degree,Data Scientist,5-10 years
1560,30-34,Woman,United Arab Emirates,Bachelor’s degree,Currently not employed,1-3 years
1561,25-29,Man,India,Bachelor’s degree,Software Engineer,< 1 years
1562,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,< 1 years
1563,22-24,Man,Pakistan,Doctoral degree,Machine Learning Engineer,1-3 years
1564,55-59,Man,Spain,Master’s degree,Statistician,20+ years
1565,18-21,Man,India,Master’s degree,Student,1-3 years
1566,25-29,Man,Egypt,Bachelor’s degree,Research Scientist,I have never written code
1567,22-24,Man,Russia,Master’s degree,Software Engineer,1-3 years
1568,35-39,Man,India,Master’s degree,Business Analyst,10-20 years
1569,30-34,Woman,Canada,Master’s degree,Business Analyst,< 1 years
1570,50-54,Man,Argentina,Master’s degree,Data Scientist,5-10 years
1571,22-24,Woman,India,Bachelor’s degree,Currently not employed,1-3 years
1572,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer,< 1 years
1573,50-54,Man,United States of America,Master’s degree,Machine Learning Engineer,20+ years
1574,35-39,Woman,South Africa,Bachelor’s degree,Data Analyst,3-5 years
1575,22-24,Man,Egypt,Master’s degree,Data Scientist,3-5 years
1576,25-29,Man,Australia,Bachelor’s degree,Data Engineer,10-20 years
1577,22-24,Woman,India,Master’s degree,Data Scientist,10-20 years
1578,25-29,Man,Russia,Master’s degree,Machine Learning Engineer,5-10 years
1579,22-24,Woman,India,Master’s degree,Software Engineer,3-5 years
1580,30-34,Man,Brazil,Master’s degree,Software Engineer,5-10 years
1581,55-59,Man,Germany,Doctoral degree,Software Engineer,20+ years
1582,22-24,Man,Canada,Bachelor’s degree,Other,1-3 years
1583,22-24,Woman,Bangladesh,Bachelor’s degree,Student,1-3 years
1584,25-29,Man,South Korea,Bachelor’s degree,Student,< 1 years
1585,40-44,Man,India,Master’s degree,Program/Project Manager,20+ years
1586,30-34,Woman,Hong Kong (S.A.R.),Master’s degree,Currently not employed,1-3 years
1587,50-54,Man,United States of America,Bachelor’s degree,Program/Project Manager,10-20 years
1588,18-21,Man,India,Master’s degree,Student,3-5 years
1589,22-24,Man,Canada,Master’s degree,Machine Learning Engineer,3-5 years
1590,50-54,Man,Germany,Doctoral degree,Data Scientist,10-20 years
1591,35-39,Man,Netherlands,Master’s degree,Data Analyst,1-3 years
1592,25-29,Man,United States of America,Master’s degree,Software Engineer,5-10 years
1593,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,10-20 years
1594,18-21,Man,India,Bachelor’s degree,Student,1-3 years
1595,45-49,Man,Italy,Some college/university study without earning a bachelor’s degree,Software Engineer,10-20 years
1596,22-24,Man,Indonesia,I prefer not to answer,Statistician,3-5 years
1597,25-29,Man,United States of America,Doctoral degree,Machine Learning Engineer,3-5 years
1598,35-39,Man,India,Doctoral degree,Research Scientist,10-20 years
1599,25-29,Man,United States of America,Professional doctorate,Business Analyst,20+ years
1600,30-34,Man,Argentina,Bachelor’s degree,Other,I have never written code
1601,25-29,Man,Japan,I prefer not to answer,Data Scientist,1-3 years
1602,30-34,Man,Nepal,Some college/university study without earning a bachelor’s degree,Data Engineer,< 1 years
1603,18-21,Woman,India,Bachelor’s degree,Data Analyst,1-3 years
1604,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,< 1 years
1605,18-21,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Student,1-3 years
1606,40-44,Man,Nigeria,Doctoral degree,Data Scientist,5-10 years
1607,22-24,Man,Tunisia,Bachelor’s degree,Student,1-3 years
1608,22-24,Man,Mexico,Bachelor’s degree,Data Scientist,1-3 years
1609,35-39,Nonbinary,United States of America,Master’s degree,Machine Learning Engineer,5-10 years
1610,50-54,Woman,United States of America,Master’s degree,Data Analyst,20+ years
1611,35-39,Man,India,Master’s degree,Program/Project Manager,10-20 years
1612,40-44,Woman,United States of America,Bachelor’s degree,Program/Project Manager,I have never written code
1613,30-34,Man,Other,Doctoral degree,Data Scientist,3-5 years
1614,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,3-5 years
1615,22-24,Man,India,Bachelor’s degree,Developer Relations/Advocacy,1-3 years
1616,45-49,Man,Russia,Master’s degree,Program/Project Manager,20+ years
1617,25-29,Man,India,Master’s degree,Student,1-3 years
1618,45-49,Man,United States of America,Master’s degree,Other,I have never written code
1619,18-21,Man,India,Bachelor’s degree,Student,1-3 years
1620,45-49,Woman,United States of America,Doctoral degree,Other,I have never written code
1621,25-29,Man,Spain,Master’s degree,Data Scientist,3-5 years
1622,22-24,Man,Turkey,Bachelor’s degree,Student,1-3 years
1623,22-24,Man,India,Master’s degree,Student,1-3 years
